subj_idx,cond,trial,is_surprise,is_self,response,feedback,rt,split_by,q_init
28,control_stranger,7,control,stranger,0,1,0.596005439758301,2,0.5
28,control_stranger,8,control,stranger,0,0,0.712005376815796,2,0.5
28,control_stranger,9,control,stranger,1,1,1.78015494346619,2,0.5
28,control_stranger,10,control,stranger,1,0,0.925995826721191,2,0.5
28,control_stranger,11,control,stranger,1,1,1.10882616043091,2,0.5
28,control_stranger,12,control,stranger,1,1,1.07496070861816,2,0.5
28,control_stranger,13,control,stranger,1,1,1.98102831840515,2,0.5
28,control_stranger,14,control,stranger,1,0,0.450119972229004,2,0.5
28,control_stranger,15,control,stranger,1,1,0.486963272094727,2,0.5
28,control_stranger,16,control,stranger,1,1,1.2589602470398,2,0.5
28,control_stranger,17,control,stranger,0,0,2.8976583480835,2,0.5
28,control_stranger,18,control,stranger,1,1,1.0969614982605,2,0.5
28,control_stranger,19,control,stranger,1,1,0.931115865707398,2,0.5
28,control_stranger,20,control,stranger,1,1,1.09795165061951,2,0.5
28,control_stranger,21,control,stranger,1,1,0.913962364196777,2,0.5
28,control_stranger,22,control,stranger,1,1,0.449962854385376,2,0.5
28,control_stranger,23,control,stranger,1,1,0.481962203979492,2,0.5
28,control_stranger,24,control,stranger,1,1,0.429963111877441,2,0.5
28,control_stranger,25,control,stranger,1,1,0.862957715988159,2,0.5
28,control_stranger,26,control,stranger,1,1,1.99604082107544,2,0.5
28,control_stranger,27,control,stranger,1,1,0.836028337478638,2,0.5
28,control_stranger,28,control,stranger,1,0,0.814960479736328,2,0.5
28,control_stranger,29,control,stranger,0,1,1.25199699401855,2,0.5
28,control_stranger,30,control,stranger,0,1,0.762961864471436,2,0.5
28,control_stranger,31,control,stranger,0,1,0.843961477279663,2,0.5
28,control_stranger,32,control,stranger,0,1,0.728999137878418,2,0.5
28,control_stranger,33,control,stranger,0,1,0.967998743057251,2,0.5
28,control_stranger,34,control,stranger,0,1,1.91132307052612,2,0.5
28,control_stranger,35,control,stranger,0,1,1.18519949913025,2,0.5
28,control_stranger,36,control,stranger,0,1,2.41214561462402,2,0.5
28,control_stranger,37,control,stranger,1,0,0.666962623596191,2,0.5
28,control_stranger,38,control,stranger,0,1,2.46395874023438,2,0.5
28,control_stranger,39,control,stranger,0,0,0.789998054504395,2,0.5
28,control_stranger,40,control,stranger,1,0,1.12600040435791,2,0.5
28,control_stranger,41,control,stranger,0,1,1.46299695968628,2,0.5
28,control_stranger,42,control,stranger,0,1,1.79920220375061,2,0.5
28,control_stranger,43,control,stranger,1,1,2.18030619621277,2,0.5
28,control_stranger,44,control,stranger,1,0,0.571337461471558,2,0.5
28,control_stranger,45,control,stranger,1,0,1.0629985332489,2,0.5
28,control_stranger,46,control,stranger,0,1,1.30396175384521,2,0.5
28,control_stranger,47,control,stranger,0,1,1.16779899597168,2,0.5
28,control_stranger,48,control,stranger,0,1,1.2400324344635,2,0.5
28,control_stranger,49,control,stranger,1,0,1.66206550598145,2,0.5
28,control_stranger,50,control,stranger,1,0,1.24099683761597,2,0.5
28,surprise_self,1,surprise,self,0,0,1.8292715549469,3,0.5
28,surprise_self,2,surprise,self,1,1,0.901965141296387,3,0.5
28,surprise_self,3,surprise,self,1,1,0.726127862930298,3,0.5
28,surprise_self,4,surprise,self,1,1,0.414050579071045,3,0.5
28,surprise_self,5,surprise,self,1,1,0.61296558380127,3,0.5
28,surprise_self,6,surprise,self,1,1,0.504999399185181,3,0.5
28,surprise_self,7,surprise,self,1,1,0.5090651512146,3,0.5
28,surprise_self,8,surprise,self,0,0,2.64199495315552,3,0.5
28,surprise_self,9,surprise,self,0,0,1.54296326637268,3,0.5
28,surprise_self,10,surprise,self,1,0,1.0810694694519,3,0.5
28,surprise_self,11,surprise,self,1,1,1.34798979759216,3,0.5
28,surprise_self,12,surprise,self,0,0,1.6792905330658,3,0.5
28,surprise_self,13,surprise,self,0,1,1.50396180152893,3,0.5
28,surprise_self,14,surprise,self,0,0,0.848005771636963,3,0.5
28,surprise_self,15,surprise,self,1,0,0.953961849212646,3,0.5
28,surprise_self,16,surprise,self,1,1,0.517020225524902,3,0.5
28,surprise_self,17,surprise,self,1,1,0.693572044372559,3,0.5
28,surprise_self,18,surprise,self,1,1,0.732123136520386,3,0.5
28,surprise_self,19,surprise,self,0,0,0.629100322723389,3,0.5
28,surprise_self,20,surprise,self,1,1,0.836060047149658,3,0.5
28,surprise_self,21,surprise,self,1,1,2.15499424934387,3,0.5
28,surprise_self,22,surprise,self,1,1,0.418009281158447,3,0.5
28,surprise_self,23,surprise,self,1,1,1.31996273994446,3,0.5
28,surprise_self,24,surprise,self,1,1,1.50499725341797,3,0.5
28,surprise_self,25,surprise,self,0,1,0.617998361587524,3,0.5
28,surprise_self,26,surprise,self,0,0,1.44111633300781,3,0.5
28,surprise_self,27,surprise,self,0,1,0.525964021682739,3,0.5
28,surprise_self,28,surprise,self,0,1,1.35596466064453,3,0.5
28,surprise_self,29,surprise,self,0,1,0.625750541687012,3,0.5
28,surprise_self,30,surprise,self,0,1,0.420039653778076,3,0.5
28,surprise_self,31,surprise,self,0,1,0.549013137817383,3,0.5
28,surprise_self,32,surprise,self,0,1,0.440999269485474,3,0.5
28,surprise_self,33,surprise,self,0,1,0.606220960617065,3,0.5
28,surprise_self,34,surprise,self,0,1,0.775034189224243,3,0.5
28,surprise_self,35,surprise,self,1,0,0.577009201049805,3,0.5
28,surprise_self,36,surprise,self,1,0,3.0210874080658,3,0.5
28,surprise_self,37,surprise,self,1,0,1.29007363319397,3,0.5
28,surprise_self,38,surprise,self,0,0,0.390964031219482,3,0.5
28,surprise_self,39,surprise,self,1,0,0.650026082992554,3,0.5
28,surprise_self,40,surprise,self,1,0,0.436999559402466,3,0.5
28,surprise_self,41,surprise,self,1,1,0.590999364852905,3,0.5
28,surprise_self,42,surprise,self,1,0,0.4830002784729,3,0.5
28,surprise_self,43,surprise,self,1,0,0.586969375610352,3,0.5
28,surprise_self,44,surprise,self,0,1,0.421077728271484,3,0.5
28,surprise_self,45,surprise,self,0,1,0.423000574111938,3,0.5
28,surprise_self,46,surprise,self,1,0,2.54699325561523,3,0.5
28,surprise_self,47,surprise,self,0,1,0.965983152389526,3,0.5
28,surprise_self,48,surprise,self,0,1,0.454963684082031,3,0.5
28,surprise_self,49,surprise,self,0,1,2.04899573326111,3,0.5
28,surprise_self,50,surprise,self,0,1,0.44899845123291,3,0.5
28,surprise_stranger,1,surprise,stranger,0,0,1.81198024749756,4,0.5
28,surprise_stranger,2,surprise,stranger,0,1,1.38699531555176,4,0.5
28,surprise_stranger,3,surprise,stranger,1,1,0.4739990234375,4,0.5
28,surprise_stranger,4,surprise,stranger,1,1,0.593997478485107,4,0.5
28,surprise_stranger,5,surprise,stranger,1,1,1.40690565109253,4,0.5
28,surprise_stranger,6,surprise,stranger,1,1,0.697039127349854,4,0.5
28,surprise_stranger,7,surprise,stranger,1,0,1.66347122192383,4,0.5
28,surprise_stranger,8,surprise,stranger,1,0,0.844963312149048,4,0.5
28,surprise_stranger,9,surprise,stranger,1,1,2.04332065582275,4,0.5
28,surprise_stranger,10,surprise,stranger,1,1,0.853998899459839,4,0.5
28,surprise_stranger,11,surprise,stranger,1,1,0.827003002166748,4,0.5
28,surprise_stranger,12,surprise,stranger,1,1,1.2905101776123,4,0.5
28,surprise_stranger,13,surprise,stranger,1,1,0.853052854537964,4,0.5
28,surprise_stranger,14,surprise,stranger,1,1,0.393998622894287,4,0.5
28,surprise_stranger,15,surprise,stranger,1,0,0.409994602203369,4,0.5
28,surprise_stranger,16,surprise,stranger,1,1,1.0929958820343,4,0.5
28,surprise_stranger,17,surprise,stranger,1,1,1.28199648857117,4,0.5
28,surprise_stranger,18,surprise,stranger,1,1,0.9889976978302,4,0.5
28,surprise_stranger,19,surprise,stranger,1,1,0.422364950180054,4,0.5
28,surprise_stranger,20,surprise,stranger,1,1,0.994146585464478,4,0.5
28,surprise_stranger,21,surprise,stranger,1,1,2.21496272087097,4,0.5
28,surprise_stranger,22,surprise,stranger,1,1,0.774038553237915,4,0.5
28,surprise_stranger,23,surprise,stranger,1,0,0.975999355316162,4,0.5
28,surprise_stranger,24,surprise,stranger,1,0,0.874961376190186,4,0.5
28,surprise_stranger,25,surprise,stranger,1,1,1.30411219596863,4,0.5
28,surprise_stranger,26,surprise,stranger,1,0,2.43595910072327,4,0.5
28,surprise_stranger,27,surprise,stranger,1,0,0.729962825775146,4,0.5
28,surprise_stranger,28,surprise,stranger,1,0,0.82996416091919,4,0.5
28,surprise_stranger,29,surprise,stranger,1,1,2.11906862258911,4,0.5
28,surprise_stranger,30,surprise,stranger,1,0,0.415958881378174,4,0.5
28,surprise_stranger,31,surprise,stranger,0,1,0.879998207092285,4,0.5
28,surprise_stranger,32,surprise,stranger,0,1,0.456137180328369,4,0.5
28,surprise_stranger,33,surprise,stranger,0,1,1.06599760055542,4,0.5
28,surprise_stranger,34,surprise,stranger,0,1,0.908004283905029,4,0.5
28,surprise_stranger,35,surprise,stranger,0,1,0.767092704772949,4,0.5
28,surprise_stranger,36,surprise,stranger,1,0,2.38907814025879,4,0.5
28,surprise_stranger,37,surprise,stranger,0,1,0.974962711334228,4,0.5
28,surprise_stranger,38,surprise,stranger,0,1,1.07099986076355,4,0.5
28,surprise_stranger,39,surprise,stranger,0,0,0.623025894165039,4,0.5
28,surprise_stranger,40,surprise,stranger,0,1,0.746702909469604,4,0.5
28,surprise_stranger,41,surprise,stranger,0,1,0.714958429336548,4,0.5
28,surprise_stranger,42,surprise,stranger,0,0,0.42400074005127,4,0.5
28,surprise_stranger,43,surprise,stranger,0,1,0.486100673675537,4,0.5
28,surprise_stranger,44,surprise,stranger,0,0,0.880062580108643,4,0.5
28,surprise_stranger,45,surprise,stranger,0,0,0.751156330108643,4,0.5
28,surprise_stranger,46,surprise,stranger,1,0,1.24323320388794,4,0.5
28,surprise_stranger,47,surprise,stranger,1,0,0.673964023590088,4,0.5
28,surprise_stranger,48,surprise,stranger,0,1,0.654076099395752,4,0.5
28,surprise_stranger,49,surprise,stranger,0,1,1.01003408432007,4,0.5
28,surprise_stranger,50,surprise,stranger,0,0,0.831963300704956,4,0.5
29,control_self,1,control,self,0,1,1.99899578094482,1,0.5
29,control_self,2,control,self,0,0,0.906996965408325,1,0.5
29,control_self,3,control,self,1,0,0.81303071975708,1,0.5
29,control_self,4,control,self,0,1,1.42702126502991,1,0.5
29,control_self,5,control,self,0,1,1.20011019706726,1,0.5
29,control_self,6,control,self,0,1,0.759958267211914,1,0.5
29,control_self,7,control,self,1,0,0.528998374938965,1,0.5
29,control_self,8,control,self,0,1,0.878105878829956,1,0.5
29,control_self,9,control,self,0,1,1.75361728668213,1,0.5
29,control_self,10,control,self,0,1,0.605962753295898,1,0.5
29,control_self,11,control,self,0,1,2.44103050231934,1,0.5
29,control_self,12,control,self,0,1,0.914036750793457,1,0.5
29,control_self,13,control,self,0,1,1.05596303939819,1,0.5
29,control_self,14,control,self,0,0,0.985235691070557,1,0.5
29,control_self,15,control,self,0,1,1.31399416923523,1,0.5
29,control_self,16,control,self,0,1,1.50695967674255,1,0.5
29,control_self,17,control,self,0,0,1.39718842506409,1,0.5
29,control_self,18,control,self,1,0,0.619999170303345,1,0.5
29,control_self,19,control,self,0,1,0.846964120864868,1,0.5
29,control_self,20,control,self,1,0,1.24499702453613,1,0.5
29,control_self,21,control,self,0,1,1.45799684524536,1,0.5
29,control_self,22,control,self,0,0,1.20399713516235,1,0.5
29,control_self,23,control,self,0,0,1.59599709510803,1,0.5
29,control_self,24,control,self,1,0,1.27496457099915,1,0.5
29,control_self,25,control,self,1,0,1.42696070671082,1,0.5
29,control_self,26,control,self,0,0,1.1529335975647,1,0.5
29,control_self,27,control,self,0,0,0.494996309280396,1,0.5
29,control_self,28,control,self,1,1,1.65899705886841,1,0.5
29,control_self,29,control,self,1,1,1.7590024471283,1,0.5
29,control_self,30,control,self,1,1,0.821057558059692,1,0.5
29,control_self,31,control,self,1,1,1.33615398406982,1,0.5
29,control_self,32,control,self,1,1,0.987001657485962,1,0.5
29,control_self,33,control,self,1,1,1.09896159172058,1,0.5
29,control_self,34,control,self,1,1,1.66599583625793,1,0.5
29,control_self,35,control,self,1,1,1.02899837493896,1,0.5
29,control_self,36,control,self,1,1,1.95828914642334,1,0.5
29,control_self,37,control,self,1,1,1.25908875465393,1,0.5
29,control_self,38,control,self,1,1,1.46596193313599,1,0.5
29,control_self,39,control,self,1,1,0.447965621948242,1,0.5
29,control_self,40,control,self,1,1,0.83199405670166,1,0.5
29,control_self,41,control,self,1,1,1.1564474105835,1,0.5
29,control_self,42,control,self,1,1,1.090003490448,1,0.5
29,control_self,43,control,self,1,1,1.12397289276123,1,0.5
29,control_self,44,control,self,1,1,1.35299611091614,1,0.5
29,control_self,45,control,self,1,0,0.747968196868896,1,0.5
29,control_self,46,control,self,1,1,1.18211531639099,1,0.5
29,control_self,47,control,self,1,0,1.01899909973145,1,0.5
29,control_self,48,control,self,1,0,0.895188093185425,1,0.5
29,control_self,49,control,self,1,1,1.02796292304993,1,0.5
29,control_self,50,control,self,1,0,0.922031164169312,1,0.5
29,control_stranger,1,control,stranger,1,0,1.23102188110352,2,0.5
29,control_stranger,2,control,stranger,0,1,1.65599632263184,2,0.5
29,control_stranger,3,control,stranger,0,1,0.544996976852417,2,0.5
29,control_stranger,4,control,stranger,1,0,0.885957479476929,2,0.5
29,control_stranger,5,control,stranger,0,0,1.67476868629456,2,0.5
29,control_stranger,6,control,stranger,0,0,0.972023725509644,2,0.5
29,control_stranger,7,control,stranger,0,1,0.878976821899414,2,0.5
29,control_stranger,8,control,stranger,0,1,0.548999071121216,2,0.5
29,control_stranger,9,control,stranger,0,0,1.62899541854858,2,0.5
29,control_stranger,10,control,stranger,0,1,0.812867879867554,2,0.5
29,control_stranger,11,control,stranger,1,0,1.09722948074341,2,0.5
29,control_stranger,12,control,stranger,0,1,0.633606672286987,2,0.5
29,control_stranger,13,control,stranger,1,0,0.952964782714844,2,0.5
29,control_stranger,14,control,stranger,0,1,0.635998487472534,2,0.5
29,control_stranger,15,control,stranger,0,1,0.679964542388916,2,0.5
29,control_stranger,16,control,stranger,0,1,0.662997484207153,2,0.5
29,control_stranger,17,control,stranger,0,1,0.817006587982178,2,0.5
29,control_stranger,18,control,stranger,0,1,0.666998624801636,2,0.5
29,control_stranger,19,control,stranger,0,1,0.565185308456421,2,0.5
29,control_stranger,20,control,stranger,0,1,1.43396186828613,2,0.5
29,control_stranger,21,control,stranger,1,0,1.52899479866028,2,0.5
29,control_stranger,22,control,stranger,0,1,0.540047883987427,2,0.5
29,control_stranger,23,control,stranger,0,0,0.708967208862305,2,0.5
29,control_stranger,24,control,stranger,0,1,1.05100154876709,2,0.5
29,control_stranger,25,control,stranger,0,0,1.16699743270874,2,0.5
29,control_stranger,26,control,stranger,1,0,1.38096356391907,2,0.5
29,control_stranger,27,control,stranger,0,0,0.950993061065674,2,0.5
29,control_stranger,28,control,stranger,0,0,0.836994647979736,2,0.5
29,control_stranger,29,control,stranger,1,1,0.969001293182373,2,0.5
29,control_stranger,30,control,stranger,1,0,0.66099739074707,2,0.5
29,control_stranger,31,control,stranger,1,0,0.97810173034668,2,0.5
29,control_stranger,32,control,stranger,1,1,0.737078189849854,2,0.5
29,control_stranger,33,control,stranger,1,1,0.635033369064331,2,0.5
29,control_stranger,34,control,stranger,1,1,1.48496222496033,2,0.5
29,control_stranger,35,control,stranger,1,1,1.07495856285095,2,0.5
29,control_stranger,36,control,stranger,1,1,1.20699620246887,2,0.5
29,control_stranger,37,control,stranger,1,1,1.05009603500366,2,0.5
29,control_stranger,38,control,stranger,1,1,0.682963609695435,2,0.5
29,control_stranger,39,control,stranger,1,1,1.01911211013794,2,0.5
29,control_stranger,40,control,stranger,1,0,0.564090013504028,2,0.5
29,control_stranger,41,control,stranger,1,1,1.04784274101257,2,0.5
29,control_stranger,42,control,stranger,1,1,0.528997421264648,2,0.5
29,control_stranger,43,control,stranger,1,1,0.696126937866211,2,0.5
29,control_stranger,44,control,stranger,1,1,1.13018989562988,2,0.5
29,control_stranger,45,control,stranger,1,1,0.948962211608887,2,0.5
29,control_stranger,46,control,stranger,1,1,1.32135629653931,2,0.5
29,control_stranger,47,control,stranger,1,1,1.22299742698669,2,0.5
29,control_stranger,48,control,stranger,1,1,0.901964902877808,2,0.5
29,control_stranger,49,control,stranger,1,0,1.19173526763916,2,0.5
29,control_stranger,50,control,stranger,1,1,1.80093264579773,2,0.5
29,surprise_self,1,surprise,self,1,1,2.4841034412384,3,0.5
29,surprise_self,2,surprise,self,0,0,1.90299487113953,3,0.5
29,surprise_self,3,surprise,self,0,1,1.03398489952087,3,0.5
29,surprise_self,4,surprise,self,0,1,1.19154191017151,3,0.5
29,surprise_self,5,surprise,self,0,0,1.5919919013977,3,0.5
29,surprise_self,6,surprise,self,0,1,1.3689968585968,3,0.5
29,surprise_self,7,surprise,self,0,0,1.22496151924133,3,0.5
29,surprise_self,8,surprise,self,0,1,1.11796355247498,3,0.5
29,surprise_self,9,surprise,self,0,1,1.34699940681458,3,0.5
29,surprise_self,10,surprise,self,0,1,1.0822262763977,3,0.5
29,surprise_self,11,surprise,self,1,0,1.29302716255188,3,0.5
29,surprise_self,12,surprise,self,0,1,1.4249963760376,3,0.5
29,surprise_self,13,surprise,self,0,1,1.27196502685547,3,0.5
29,surprise_self,14,surprise,self,0,0,0.683999300003052,3,0.5
29,surprise_self,15,surprise,self,0,1,1.55599570274353,3,0.5
29,surprise_self,16,surprise,self,0,1,1.81709957122803,3,0.5
29,surprise_self,17,surprise,self,0,1,1.0989978313446,3,0.5
29,surprise_self,18,surprise,self,0,1,1.39823126792908,3,0.5
29,surprise_self,19,surprise,self,0,1,1.31899785995483,3,0.5
29,surprise_self,20,surprise,self,0,0,1.10499548912048,3,0.5
29,surprise_self,21,surprise,self,0,1,1.91599249839783,3,0.5
29,surprise_self,22,surprise,self,0,1,0.655998229980469,3,0.5
29,surprise_self,23,surprise,self,0,1,1.14899754524231,3,0.5
29,surprise_self,24,surprise,self,0,0,1.49217629432678,3,0.5
29,surprise_self,25,surprise,self,0,1,3.12309122085571,3,0.5
29,surprise_self,26,surprise,self,0,1,1.33196258544922,3,0.5
29,surprise_self,27,surprise,self,0,0,1.89305973052978,3,0.5
29,surprise_self,28,surprise,self,0,0,0.91299843788147,3,0.5
29,surprise_self,29,surprise,self,0,0,1.0899670124054,3,0.5
29,surprise_self,30,surprise,self,0,0,0.979237079620361,3,0.5
29,surprise_self,31,surprise,self,0,0,0.728998184204102,3,0.5
29,surprise_self,32,surprise,self,1,1,0.986163854598999,3,0.5
29,surprise_self,33,surprise,self,1,0,1.99304723739624,3,0.5
29,surprise_self,34,surprise,self,0,0,1.15399765968323,3,0.5
29,surprise_self,35,surprise,self,0,1,0.838967561721802,3,0.5
29,surprise_self,36,surprise,self,1,1,1.68410086631775,3,0.5
29,surprise_self,37,surprise,self,1,0,1.09004783630371,3,0.5
29,surprise_self,38,surprise,self,0,0,2.0000581741333,3,0.5
29,surprise_self,39,surprise,self,0,0,1.06318926811218,3,0.5
29,surprise_self,40,surprise,self,0,0,1.01599884033203,3,0.5
29,surprise_self,41,surprise,self,0,0,0.891961812973022,3,0.5
29,surprise_self,42,surprise,self,0,0,0.761960744857788,3,0.5
29,surprise_self,43,surprise,self,0,0,1.85399460792542,3,0.5
29,surprise_self,44,surprise,self,1,1,0.94699501991272,3,0.5
29,surprise_self,45,surprise,self,1,1,0.903120517730713,3,0.5
29,surprise_self,46,surprise,self,0,0,2.24518656730652,3,0.5
29,surprise_self,47,surprise,self,0,1,0.926034688949585,3,0.5
29,surprise_self,48,surprise,self,0,0,0.672446250915527,3,0.5
29,surprise_self,49,surprise,self,1,1,1.69706654548645,3,0.5
29,surprise_self,50,surprise,self,1,0,0.494184255599976,3,0.5
29,surprise_stranger,1,surprise,stranger,0,1,3.18399357795715,4,0.5
29,surprise_stranger,2,surprise,stranger,1,0,1.39196228981018,4,0.5
29,surprise_stranger,3,surprise,stranger,0,1,1.97903037071228,4,0.5
29,surprise_stranger,4,surprise,stranger,1,1,2.60502767562866,4,0.5
29,surprise_stranger,5,surprise,stranger,1,0,1.66307830810547,4,0.5
29,surprise_stranger,6,surprise,stranger,1,1,1.13130855560303,4,0.5
29,surprise_stranger,7,surprise,stranger,1,0,1.29499936103821,4,0.5
29,surprise_stranger,8,surprise,stranger,0,1,1.11099720001221,4,0.5
29,surprise_stranger,9,surprise,stranger,1,0,3.4089925289154,4,0.5
29,surprise_stranger,10,surprise,stranger,1,0,1.4262752532959,4,0.5
29,surprise_stranger,11,surprise,stranger,1,0,2.19722867012024,4,0.5
29,surprise_stranger,12,surprise,stranger,0,1,0.639014005661011,4,0.5
29,surprise_stranger,13,surprise,stranger,1,0,2.29799556732178,4,0.5
29,surprise_stranger,14,surprise,stranger,0,1,1.4840362071991,4,0.5
29,surprise_stranger,15,surprise,stranger,0,1,0.853001832962036,4,0.5
29,surprise_stranger,16,surprise,stranger,0,0,1.88502621650696,4,0.5
29,surprise_stranger,17,surprise,stranger,0,1,1.26599645614624,4,0.5
29,surprise_stranger,18,surprise,stranger,0,1,1.55821323394775,4,0.5
29,surprise_stranger,19,surprise,stranger,1,0,0.95048451423645,4,0.5
29,surprise_stranger,20,surprise,stranger,0,1,2.3470287322998,4,0.5
29,surprise_stranger,21,surprise,stranger,0,1,2.60095739364624,4,0.5
29,surprise_stranger,22,surprise,stranger,0,1,0.892430543899536,4,0.5
29,surprise_stranger,23,surprise,stranger,0,1,1.49008941650391,4,0.5
29,surprise_stranger,24,surprise,stranger,0,1,0.652967929840088,4,0.5
29,surprise_stranger,25,surprise,stranger,0,1,2.54496598243713,4,0.5
29,surprise_stranger,26,surprise,stranger,0,1,2.29999494552612,4,0.5
29,surprise_stranger,27,surprise,stranger,0,0,0.913959741592407,4,0.5
29,surprise_stranger,28,surprise,stranger,0,0,1.36700010299683,4,0.5
29,surprise_stranger,29,surprise,stranger,0,1,1.67395877838135,4,0.5
29,surprise_stranger,30,surprise,stranger,0,0,0.377001047134399,4,0.5
29,surprise_stranger,31,surprise,stranger,0,0,0.372994422912598,4,0.5
29,surprise_stranger,32,surprise,stranger,1,1,0.891032457351685,4,0.5
29,surprise_stranger,33,surprise,stranger,1,1,0.887000322341919,4,0.5
29,surprise_stranger,34,surprise,stranger,1,1,1.01135110855103,4,0.5
29,surprise_stranger,35,surprise,stranger,1,1,1.03203654289246,4,0.5
29,surprise_stranger,36,surprise,stranger,1,1,1.71999645233154,4,0.5
29,surprise_stranger,37,surprise,stranger,1,1,0.864060163497925,4,0.5
29,surprise_stranger,38,surprise,stranger,1,1,0.577301979064941,4,0.5
29,surprise_stranger,39,surprise,stranger,1,1,2.20604610443115,4,0.5
29,surprise_stranger,40,surprise,stranger,1,0,0.43899941444397,4,0.5
29,surprise_stranger,41,surprise,stranger,1,1,1.15013742446899,4,0.5
29,surprise_stranger,42,surprise,stranger,1,0,0.668032646179199,4,0.5
29,surprise_stranger,43,surprise,stranger,1,0,1.11111402511597,4,0.5
29,surprise_stranger,44,surprise,stranger,0,1,0.630966901779175,4,0.5
29,surprise_stranger,45,surprise,stranger,0,0,0.70397138595581,4,0.5
29,surprise_stranger,46,surprise,stranger,1,1,1.42699718475342,4,0.5
29,surprise_stranger,47,surprise,stranger,0,0,0.917109251022339,4,0.5
29,surprise_stranger,48,surprise,stranger,1,1,0.487938165664673,4,0.5
29,surprise_stranger,49,surprise,stranger,0,0,0.877033710479736,4,0.5
29,surprise_stranger,50,surprise,stranger,1,1,0.715000152587891,4,0.5
30,control_self,1,control,self,0,1,2.3843629360199,1,0.5
30,control_self,2,control,self,0,1,2.78125929832458,1,0.5
30,control_self,3,control,self,0,1,3.65094256401062,1,0.5
30,control_self,4,control,self,0,1,3.42931461334229,1,0.5
30,control_self,5,control,self,1,1,4.22188830375671,1,0.5
30,control_self,6,control,self,1,0,2.06573367118835,1,0.5
30,control_self,7,control,self,1,0,3.39186573028564,1,0.5
30,control_self,8,control,self,0,1,3.0201849937439,1,0.5
30,control_self,9,control,self,0,1,2.95185351371765,1,0.5
30,control_self,10,control,self,0,0,3.19003653526306,1,0.5
30,control_self,11,control,self,1,0,2.19576358795166,1,0.5
30,control_self,12,control,self,1,0,2.16837406158447,1,0.5
30,control_self,13,control,self,0,1,2.7413318157196,1,0.5
30,control_self,14,control,self,1,0,2.1274311542511,1,0.5
30,control_self,15,control,self,1,0,1.61520624160767,1,0.5
30,control_self,16,control,self,1,0,3.36308479309082,1,0.5
30,control_self,17,control,self,0,0,2.26582980155945,1,0.5
30,control_self,18,control,self,0,1,2.11976408958435,1,0.5
30,control_self,19,control,self,1,0,2.81198501586914,1,0.5
30,control_self,20,control,self,0,1,2.68149304389954,1,0.5
30,control_self,21,control,self,1,0,1.86116075515747,1,0.5
30,control_self,22,control,self,1,0,2.33507180213928,1,0.5
30,control_self,23,control,self,0,1,1.87805414199829,1,0.5
30,control_self,24,control,self,0,1,2.49141645431519,1,0.5
30,control_self,25,control,self,1,0,3.9991352558136,1,0.5
30,control_self,26,control,self,0,1,2.38930106163025,1,0.5
30,control_self,27,control,self,0,0,1.76649641990662,1,0.5
30,control_self,28,control,self,0,1,1.8016414642334,1,0.5
30,control_self,29,control,self,0,0,2.81914806365967,1,0.5
30,control_self,30,control,self,0,0,2.41441059112549,1,0.5
30,control_self,31,control,self,1,1,3.23515105247498,1,0.5
30,control_self,32,control,self,0,1,2.97098708152771,1,0.5
30,control_self,33,control,self,1,1,2.19481825828552,1,0.5
30,control_self,34,control,self,1,1,2.94607067108154,1,0.5
30,control_self,35,control,self,1,1,2.89504289627075,1,0.5
30,control_self,36,control,self,0,1,3.04986143112183,1,0.5
30,control_self,37,control,self,1,1,3.14763474464417,1,0.5
30,control_self,38,control,self,0,0,4.44895505905151,1,0.5
30,control_self,39,control,self,1,1,2.41848087310791,1,0.5
30,control_self,40,control,self,1,1,2.53717875480652,1,0.5
30,control_self,41,control,self,0,1,2.95116686820984,1,0.5
30,control_self,42,control,self,0,0,3.02480745315552,1,0.5
30,control_self,43,control,self,1,1,3.13312864303589,1,0.5
30,control_self,44,control,self,1,1,3.15929388999939,1,0.5
30,control_self,45,control,self,0,1,2.84212517738342,1,0.5
30,control_self,46,control,self,1,1,3.45475482940674,1,0.5
30,control_self,47,control,self,0,0,2.17342948913574,1,0.5
30,control_self,48,control,self,1,1,2.72471642494202,1,0.5
30,control_self,49,control,self,0,0,1.82794594764709,1,0.5
30,control_self,50,control,self,1,1,2.93100142478943,1,0.5
30,control_stranger,1,control,stranger,1,0,2.23296546936035,2,0.5
30,control_stranger,2,control,stranger,1,0,2.85786461830139,2,0.5
30,control_stranger,3,control,stranger,0,1,2.88774609565735,2,0.5
30,control_stranger,4,control,stranger,1,0,2.27301979064941,2,0.5
30,control_stranger,5,control,stranger,0,1,1.87288022041321,2,0.5
30,control_stranger,6,control,stranger,0,1,1.93560218811035,2,0.5
30,control_stranger,7,control,stranger,1,0,1.88818955421448,2,0.5
30,control_stranger,8,control,stranger,0,1,2.59658288955688,2,0.5
30,control_stranger,9,control,stranger,0,1,1.9307382106781,2,0.5
30,control_stranger,10,control,stranger,0,0,1.87151074409485,2,0.5
30,control_stranger,11,control,stranger,1,0,2.29279518127441,2,0.5
30,control_stranger,12,control,stranger,0,1,2.03680086135864,2,0.5
30,control_stranger,13,control,stranger,1,1,2.40510272979736,2,0.5
30,control_stranger,14,control,stranger,0,1,2.61611652374268,2,0.5
30,control_stranger,15,control,stranger,1,0,2.36197376251221,2,0.5
30,control_stranger,16,control,stranger,0,1,2.70740032196045,2,0.5
